repo_url,issue_number,pr_url,commit_url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/arborx/ArborX,263,https://github.com/arborx/ArborX/pull/637,https://github.com/arborx/ArborX/commit/3c194b232f43b981ec94d11a68d1b66a29e53d7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/arborx/ArborX,263,https://github.com/arborx/ArborX/pull/267,https://github.com/arborx/ArborX/commit/df406ab7015f5f8b02d658fab0094e816ad7622d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/arborx/ArborX,230,https://github.com/arborx/ArborX/pull/1101,https://github.com/arborx/ArborX/commit/0d97c5c876c5f0fe8690e50b9c1585e12ebfc2f3,https://github.com/arborx/ArborX/commit/ceabb553c50c85b295c6b648b76c366b31e59e55,https://github.com/arborx/ArborX/commit/dbb1f839d8ecbe2829f87777e6fefb7bca557bdd,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/arborx/ArborX,206,https://github.com/arborx/ArborX/pull/243,https://github.com/arborx/ArborX/commit/56289e5453e187c4f7aa3b20b5482c3a9d59fea4,https://github.com/arborx/ArborX/commit/42338203d337846af4a0f8bb1f013a240b4ebded,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/arborx/ArborX,145,https://github.com/arborx/ArborX/pull/743,https://github.com/arborx/ArborX/commit/4166d3ea40e4e820b0ca13f7483c6f988a718257,https://github.com/arborx/ArborX/commit/2c6797e9ed1ed3b8c78c94592d1f0d885b852424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/arborx/ArborX,145,https://github.com/arborx/ArborX/pull/147,https://github.com/arborx/ArborX/commit/6bd255190bfaa234b90af332ff2a0f7799b9456c,https://github.com/arborx/ArborX/commit/28d1f22bad8c59e1d2addb9aff36c93b415c4492,https://github.com/arborx/ArborX/commit/fb705ab7374cabbbbc6be7d9a14649736b62ee8d,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/arborx/ArborX,60,https://github.com/arborx/ArborX/pull/637,https://github.com/arborx/ArborX/commit/3c194b232f43b981ec94d11a68d1b66a29e53d7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/arborx/ArborX,60,https://github.com/arborx/ArborX/pull/162,https://github.com/arborx/ArborX/commit/6b0eba79d783f999debf83da8ebd0a013669e4b0,https://github.com/arborx/ArborX/commit/9867927c58e8a72659fc87919c87176ea32b9a62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/arborx/ArborX,26,https://github.com/arborx/ArborX/pull/1101,https://github.com/arborx/ArborX/commit/0d97c5c876c5f0fe8690e50b9c1585e12ebfc2f3,https://github.com/arborx/ArborX/commit/ceabb553c50c85b295c6b648b76c366b31e59e55,https://github.com/arborx/ArborX/commit/dbb1f839d8ecbe2829f87777e6fefb7bca557bdd,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/arborx/ArborX,26,https://github.com/arborx/ArborX/pull/896,https://github.com/arborx/ArborX/commit/c413263baa7336b5014a26efdc79bdcc68f9f5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/nimble-dev/nimble,1431,https://github.com/nimble-dev/nimble/pull/1435,https://github.com/nimble-dev/nimble/commit/f271a692908fd4d056a492c15e7c85131b056f92,https://github.com/nimble-dev/nimble/commit/30c5acac4353c9b7bfa38b23dfa63a9273e6006a,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/nimble-dev/nimble,951,https://github.com/nimble-dev/nimble/pull/963,https://github.com/nimble-dev/nimble/commit/cd39fe92a6c2b9b51d5718e5d74434e8ca59e355,https://github.com/nimble-dev/nimble/commit/ab0cb6fda302ada0bb63dc6786234cf7a4fd2968,https://github.com/nimble-dev/nimble/commit/4045429e0731a52cb68dd4b68e00727a1dda2d4d,https://github.com/nimble-dev/nimble/commit/5fb0764916c1c11eb169244ed611989221a2f234,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/gvansickle/ucg,125,https://github.com/gvansickle/ucg/pull/130,https://github.com/gvansickle/ucg/commit/fbc5fa806243e322aa1dcf55f0e0a5485780b005,https://github.com/gvansickle/ucg/commit/e5bf69ae2c05b131bcc17dadbe768affcba5d6b0,https://github.com/gvansickle/ucg/commit/641074d36ab018a8bf6196609a5fd0c1bd70f8d5,https://github.com/gvansickle/ucg/commit/79c99fc7c42ef517e9e4e81b3057d8ed230b208e,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/trailofbits/sienna-locomotive,205,https://github.com/trailofbits/sienna-locomotive/pull/207,https://github.com/trailofbits/sienna-locomotive/commit/a3b02c7ad21f430da85dcc22bf029ab2eb706416,https://github.com/trailofbits/sienna-locomotive/commit/9348ceef394f076a58f5d00f66a20927d554278b,https://github.com/trailofbits/sienna-locomotive/commit/4074f643be9f535640386dc53c8a1fcdc8dd2967,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/trailofbits/sienna-locomotive,118,https://github.com/trailofbits/sienna-locomotive/pull/259,https://github.com/trailofbits/sienna-locomotive/commit/efdb470d712b914a4cec3760c0617794cd7d5f82,https://github.com/trailofbits/sienna-locomotive/commit/ea8e679016298abde3e40b478e25e65026fc0a85,https://github.com/trailofbits/sienna-locomotive/commit/3ed8599f19d36e2c544b98663be845957ddcbba8,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/trailofbits/sienna-locomotive,87,https://github.com/trailofbits/sienna-locomotive/pull/86,https://github.com/trailofbits/sienna-locomotive/commit/0aada70d81fb6afa2548336641c730a025e1c9d5,https://github.com/trailofbits/sienna-locomotive/commit/445987a85446d16ad2a2df1fac9a0e0348290038,https://github.com/trailofbits/sienna-locomotive/commit/a02f5b377042acdbf62d67ee8e1d9d94214e39f3,https://github.com/trailofbits/sienna-locomotive/commit/ea79c74794edbc92a57ee674c68f50a347e274e7,https://github.com/trailofbits/sienna-locomotive/commit/1fd3c4de8503f3868016331106c7deef4e739bac,https://github.com/trailofbits/sienna-locomotive/commit/f89095a7278e313257e4c5b0315f8ac3c14b504a,https://github.com/trailofbits/sienna-locomotive/commit/e66b9339d592ad8c83f55f6790cad3f21c66e743,https://github.com/trailofbits/sienna-locomotive/commit/8cd34ca70303c4ea5b87ce1b2071e1e1b5fe4165,https://github.com/trailofbits/sienna-locomotive/commit/067e0bd8b380d4c66d893b48fd5e2e11fefe832e,https://github.com/trailofbits/sienna-locomotive/commit/1319748ec2203b73e302519af42fea645fb74de5,https://github.com/trailofbits/sienna-locomotive/commit/fa03f4901f5b8c2e32fc36bfff97c4c760ff4afd,https://github.com/trailofbits/sienna-locomotive/commit/c4c24e6a780f930a7d9fce38473bf3f354df1d27,,,,,,,,,,,,,,,,,,
https://github.com/pyth-network/pyth-client,64,https://github.com/pyth-network/pyth-client/pull/405,https://github.com/pyth-network/pyth-client/commit/3b469c7143c3bd509907e68dd7a559b1f0adf44d,https://github.com/pyth-network/pyth-client/commit/884ff7dc271c61625ba99410b7df45b3676a95a6,https://github.com/pyth-network/pyth-client/commit/9d489c12b5cb9090d1bf0f34375d40b4a0f62b32,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/pyth-network/pyth-client,64,https://github.com/pyth-network/pyth-client/pull/384,https://github.com/pyth-network/pyth-client/commit/88d236a713b5bf56b9aba2458065d35c8a4d8e43,https://github.com/pyth-network/pyth-client/commit/b6d30f4787ec725a45e98b7d76d31a718f4d00eb,https://github.com/pyth-network/pyth-client/commit/21c97d53453232a65843763b712c4c45928a5e7d,https://github.com/pyth-network/pyth-client/commit/7e1929c9f99b9abdf616dba08b11ae1689ddbe2b,https://github.com/pyth-network/pyth-client/commit/46f05ab3e83e54e6bd1e8e7c58878a52f4f9f6bf,https://github.com/pyth-network/pyth-client/commit/0a24a8a04f81e4cffda494960f1fdfc06ef216be,https://github.com/pyth-network/pyth-client/commit/4052ff60cc0545b831e1294fe37d27d20abbf03b,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/pyth-network/pyth-client,64,https://github.com/pyth-network/pyth-client/pull/185,https://github.com/pyth-network/pyth-client/commit/5e9a2fc5ccf38e321987071ba28405c493bb186e,https://github.com/pyth-network/pyth-client/commit/a51e86954491f326ace36441d3b75116349fa91a,https://github.com/pyth-network/pyth-client/commit/345c024f3bd3dba3a3220c417533f1b49ec75507,https://github.com/pyth-network/pyth-client/commit/6039b286be20f1e4fb79a96614e1bd5171b4d01a,https://github.com/pyth-network/pyth-client/commit/7bb8f1f10a4aed103168db32b6769fec6bd641ed,https://github.com/pyth-network/pyth-client/commit/afa277bae0988503be0f7e84ffb4b044608c8e60,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/pyth-network/pyth-client,64,https://github.com/pyth-network/pyth-client/pull/57,https://github.com/pyth-network/pyth-client/commit/c0eaadddfd37acc0d5a939243aed714323dc528a,https://github.com/pyth-network/pyth-client/commit/94fc20472811638da7f6fbd2e449303a641749a6,https://github.com/pyth-network/pyth-client/commit/43801478a126b38a77365c45369f9fe961229301,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/exadg/exadg,598,https://github.com/exadg/exadg/pull/600,https://github.com/exadg/exadg/commit/8e468d6a27667183f831ce926ad0ba1739e110d1,https://github.com/exadg/exadg/commit/c9332bb9e473076ad335861c388fe004a7e064ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/LLNL/axom,1222,https://github.com/LLNL/axom/pull/1250,https://github.com/LLNL/axom/commit/dc0a70d972b83410eaa856a167eb6160736df914,https://github.com/LLNL/axom/commit/84a834235db43e2da62272b41eccdd8182771ad4,https://github.com/LLNL/axom/commit/e07aeb64b09b00b2534fd3ae255bc02cdd6d3e12,https://github.com/LLNL/axom/commit/1fc0c838b7f38af14eb6e52759adbad97f66e7b2,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/LLNL/axom,1222,https://github.com/LLNL/axom/pull/644,https://github.com/LLNL/axom/commit/136aba0e754be4d4fab64bba32d3bc415e85912a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/LLNL/axom,922,https://github.com/LLNL/axom/pull/859,https://github.com/LLNL/axom/commit/c71fee56641fdc47961a865f7990d294f96a46b0,https://github.com/LLNL/axom/commit/de40b32d39c88ae8c50db6fac19ae82c969703fe,https://github.com/LLNL/axom/commit/bdd557b4d8e43a7e70c0e25a151b1a1efe109f6c,https://github.com/LLNL/axom/commit/68c57aa45ef42c89ef9586d5bf82c5ffd1492be9,https://github.com/LLNL/axom/commit/93a85f65612a49aaa45eb3616bca7a88b1d26596,https://github.com/LLNL/axom/commit/b4caaa4755d4bb1358e86f7c696396a9a4d1c789,https://github.com/LLNL/axom/commit/69d9b60d04353a6a5f821747eb395ee581c24f63,https://github.com/LLNL/axom/commit/19cd23d8e1968a0b6e94f7fb1b03a91429a1a3d7,https://github.com/LLNL/axom/commit/770b14e74dae8fbefd19a4dc89adf9b960009bcf,https://github.com/LLNL/axom/commit/5e52bb35f216cfcb802739029e9756907abaab0b,https://github.com/LLNL/axom/commit/0ba34e0492148992e04d4f0a259af9644504e38a,https://github.com/LLNL/axom/commit/72464b1af7997080ab1dc32eeba617f4770d4bca,,,,,,,,,,,,,,,,,,
https://github.com/LLNL/axom,908,https://github.com/LLNL/axom/pull/921,https://github.com/LLNL/axom/commit/f24c6c190ddbd00672f3724e7d043948197b8371,https://github.com/LLNL/axom/commit/107b9f40b786fbf3548bacb8f8b1a8308c3aa11e,https://github.com/LLNL/axom/commit/9f2568f90e425fc1d9bde4315cf20b8560952cbb,https://github.com/LLNL/axom/commit/4de1295459116338451d831ae0541c1a81145b72,https://github.com/LLNL/axom/commit/c80537b0b77ef8c78ffdb8a03003c5d9aa93292b,https://github.com/LLNL/axom/commit/06b69d8143bcf92e45f3a7ec08af853f44084b76,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/SCIInstitute/SCIRun,1870,https://github.com/SCIInstitute/SCIRun/pull/1873,https://github.com/SCIInstitute/SCIRun/commit/db176166ac9260d52ffce1c3263215551e5b1d5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/SCIInstitute/SCIRun,1368,https://github.com/SCIInstitute/SCIRun/pull/1948,https://github.com/SCIInstitute/SCIRun/commit/7f7e53379df2a729ac928feaeab7f765b6a665e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/firebuild/firebuild,1015,https://github.com/firebuild/firebuild/pull/1016,https://github.com/firebuild/firebuild/commit/4b4ca2dbd37abc45b9574cee6228f0d1d7db7b8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/cruzdb/zlog,238,https://github.com/cruzdb/zlog/pull/292,https://github.com/cruzdb/zlog/commit/8f208254b9b5116334ef4cebe830c93c08b04f15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/CHIP-SPV/chipStar,585,https://github.com/CHIP-SPV/chipStar/pull/162,https://github.com/CHIP-SPV/chipStar/commit/d659292f2238241e1e00f4d340f0334c2763a606,https://github.com/CHIP-SPV/chipStar/commit/6e5c2051c71dabca57331e2e80a725453564217e,https://github.com/CHIP-SPV/chipStar/commit/d52d577d94110813212b02c32ef6dc27a9314005,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mitdbg/treeline,25,https://github.com/mitdbg/treeline/pull/61,https://github.com/mitdbg/treeline/commit/0a324a8ee85b28db392f1f6f03c7d47f11249379,https://github.com/mitdbg/treeline/commit/54e8ab25c4e30c148e0e76503d78d82c79e6676e,https://github.com/mitdbg/treeline/commit/281f6a841b72cd997d2ff4e7a354c5dd3ecc4e4b,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mitdbg/treeline,12,https://github.com/mitdbg/treeline/pull/61,https://github.com/mitdbg/treeline/commit/0a324a8ee85b28db392f1f6f03c7d47f11249379,https://github.com/mitdbg/treeline/commit/54e8ab25c4e30c148e0e76503d78d82c79e6676e,https://github.com/mitdbg/treeline/commit/281f6a841b72cd997d2ff4e7a354c5dd3ecc4e4b,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mitdbg/treeline,12,https://github.com/mitdbg/treeline/pull/40,https://github.com/mitdbg/treeline/commit/a927558a6ec32ed59bb0cda1fbdcbff7c62329b6,https://github.com/mitdbg/treeline/commit/f119ed57005dd1e760404418be27a8dbac0ffc06,https://github.com/mitdbg/treeline/commit/d8fe3108a21e051afbdab125ce10850ede27aecc,https://github.com/mitdbg/treeline/commit/a12a3740f298cdf45c0ea652423f978a4fc69b0d,https://github.com/mitdbg/treeline/commit/042499cb435582d2d086a2103aae3b9d78a6e1e9,https://github.com/mitdbg/treeline/commit/11714aec2bf2b4214469d0eb8decf7535b1d1335,https://github.com/mitdbg/treeline/commit/e684e5cd4cb6efb9e2083c733a24d991c99515ce,https://github.com/mitdbg/treeline/commit/b628c97d74cd3e148919d874f3b2a444da719b57,https://github.com/mitdbg/treeline/commit/1f94fb82ce261d10203cf96e76accda6c3bb8106,https://github.com/mitdbg/treeline/commit/1ecdc2898d24db14472bdef4d54167e584b390fd,https://github.com/mitdbg/treeline/commit/f4e5658b0b3ecf6e143fd0efe9c9dbc3fb2a8e34,https://github.com/mitdbg/treeline/commit/8fb42240588521269edff3601d38fe4b21b2e62d,https://github.com/mitdbg/treeline/commit/f899a6cd047c543ca24a45b6664174117aed7717,,,,,,,,,,,,,,,,,
https://github.com/mitdbg/treeline,11,https://github.com/mitdbg/treeline/pull/40,https://github.com/mitdbg/treeline/commit/a927558a6ec32ed59bb0cda1fbdcbff7c62329b6,https://github.com/mitdbg/treeline/commit/f119ed57005dd1e760404418be27a8dbac0ffc06,https://github.com/mitdbg/treeline/commit/d8fe3108a21e051afbdab125ce10850ede27aecc,https://github.com/mitdbg/treeline/commit/a12a3740f298cdf45c0ea652423f978a4fc69b0d,https://github.com/mitdbg/treeline/commit/042499cb435582d2d086a2103aae3b9d78a6e1e9,https://github.com/mitdbg/treeline/commit/11714aec2bf2b4214469d0eb8decf7535b1d1335,https://github.com/mitdbg/treeline/commit/e684e5cd4cb6efb9e2083c733a24d991c99515ce,https://github.com/mitdbg/treeline/commit/b628c97d74cd3e148919d874f3b2a444da719b57,https://github.com/mitdbg/treeline/commit/1f94fb82ce261d10203cf96e76accda6c3bb8106,https://github.com/mitdbg/treeline/commit/1ecdc2898d24db14472bdef4d54167e584b390fd,https://github.com/mitdbg/treeline/commit/f4e5658b0b3ecf6e143fd0efe9c9dbc3fb2a8e34,https://github.com/mitdbg/treeline/commit/8fb42240588521269edff3601d38fe4b21b2e62d,https://github.com/mitdbg/treeline/commit/f899a6cd047c543ca24a45b6664174117aed7717,,,,,,,,,,,,,,,,,
https://github.com/openstudiocoalition/OpenStudioApplication,378,https://github.com/openstudiocoalition/OpenStudioApplication/pull/390,https://github.com/openstudiocoalition/OpenStudioApplication/commit/445c5d381a2f02785841d943c820df3f664bced6,https://github.com/openstudiocoalition/OpenStudioApplication/commit/67d386193911bab3530a48b30a6b0cdf3c38c204,https://github.com/openstudiocoalition/OpenStudioApplication/commit/edb3b202b81c3d8c1d19aa73bdcefbd9845988bd,https://github.com/openstudiocoalition/OpenStudioApplication/commit/0506f277fbcefcbcbbcd9d5bbe1d97d7db2bad29,https://github.com/openstudiocoalition/OpenStudioApplication/commit/fb9d6d3e19326021904560dba69c62e709e34d50,https://github.com/openstudiocoalition/OpenStudioApplication/commit/8ee867d95933d751c600eb016458d79e43fa9a0d,https://github.com/openstudiocoalition/OpenStudioApplication/commit/64b59aedc66c2425d92f0af3b61ad1b74a5f7c1c,https://github.com/openstudiocoalition/OpenStudioApplication/commit/cc5ef44573877d0ed4792252aabd80b415dfa2f3,,,,,,,,,,,,,,,,,,,,,,
https://github.com/UnitTestBot/UTBotCpp,338,https://github.com/UnitTestBot/UTBotCpp/pull/665,https://github.com/UnitTestBot/UTBotCpp/commit/fd872e27c5e7c7fa050bcd6c53d80ceda03df659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/UnitTestBot/UTBotCpp,173,https://github.com/UnitTestBot/UTBotCpp/pull/229,https://github.com/UnitTestBot/UTBotCpp/commit/f23ad08b599518e1593d7afb16520a66521893fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/UnitTestBot/UTBotCpp,173,https://github.com/UnitTestBot/UTBotCpp/pull/236,https://github.com/UnitTestBot/UTBotCpp/commit/a1aaa25dfa1b657d195c0c1d8a1ec0671886e474,https://github.com/UnitTestBot/UTBotCpp/commit/9c2e258415a46500333948a438a70041579ced27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/parthenon-hpc-lab/parthenon,334,https://github.com/parthenon-hpc-lab/parthenon/pull/336,https://github.com/parthenon-hpc-lab/parthenon/commit/be8c6b4283992ece0d71902d7f1e652dec81c45d,https://github.com/parthenon-hpc-lab/parthenon/commit/f55114f345cbf5186bf87bc7ffa0698ff214e2ee,https://github.com/parthenon-hpc-lab/parthenon/commit/ea5b5af297de6b87df83f2ab985c96bfcf8ccc72,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/parthenon-hpc-lab/parthenon,221,https://github.com/parthenon-hpc-lab/parthenon/pull/267,https://github.com/parthenon-hpc-lab/parthenon/commit/112b5626db894b5ae185f27c7a0fae79632b3b53,https://github.com/parthenon-hpc-lab/parthenon/commit/07372f72edc2096d5af4a3c8254dfa2beec12167,https://github.com/parthenon-hpc-lab/parthenon/commit/96c386031c520fc1e1552130202d703f71bc8b7b,https://github.com/parthenon-hpc-lab/parthenon/commit/626cdd506c08e13596f3bdd3585993bf6ad1c87b,https://github.com/parthenon-hpc-lab/parthenon/commit/415a13729dc06be23310845ce3907517fedc8b12,https://github.com/parthenon-hpc-lab/parthenon/commit/927ac61481a01a6765958c7cbf0eb4e110699509,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/parthenon-hpc-lab/parthenon,189,https://github.com/parthenon-hpc-lab/parthenon/pull/196,https://github.com/parthenon-hpc-lab/parthenon/commit/1f6427529c2e15db27408c7d9564dbbee0113a88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/parthenon-hpc-lab/parthenon,189,https://github.com/parthenon-hpc-lab/parthenon/pull/203,https://github.com/parthenon-hpc-lab/parthenon/commit/565ca9fbab0a1890a8041fcbc9b55ea400602bf1,https://github.com/parthenon-hpc-lab/parthenon/commit/ab8fef56c13b7bc5686bab697ca1a95fad43e832,https://github.com/parthenon-hpc-lab/parthenon/commit/1872ed7390bac66d1571192727c084b95a2e204a,https://github.com/parthenon-hpc-lab/parthenon/commit/40e740120ed259ab1ff1ade3221600d390689dfc,https://github.com/parthenon-hpc-lab/parthenon/commit/6cb20e20b4ef9d35fda612176219a7787ee33083,https://github.com/parthenon-hpc-lab/parthenon/commit/23be9ff8efe354d4124d1c761edbb5601f4ca3d6,https://github.com/parthenon-hpc-lab/parthenon/commit/9a495b899f048ae4f4e370794929b41f4d4f33af,https://github.com/parthenon-hpc-lab/parthenon/commit/40333f30bb3c365c3c20b3ef9311f7d135819c66,https://github.com/parthenon-hpc-lab/parthenon/commit/d39e99fd1073dd708aae41837309bfafb9613237,https://github.com/parthenon-hpc-lab/parthenon/commit/167219a5162a4cf310dd11388f62c32530c322c5,https://github.com/parthenon-hpc-lab/parthenon/commit/d4d5c1fb557d6338d3d1e4ff9576872507844aa6,,,,,,,,,,,,,,,,,,,
https://github.com/fortressforever/fortressforever,18,https://github.com/fortressforever/fortressforever/pull/393,https://github.com/fortressforever/fortressforever/commit/cef5dc461e68994e4df2f71ef6287a973a5a1d52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/fortressforever/fortressforever,18,https://github.com/fortressforever/fortressforever/pull/123,https://github.com/fortressforever/fortressforever/commit/2de8e6dcbd8eeb16feb5037c682097b9e5090966,https://github.com/fortressforever/fortressforever/commit/c27f1644f7446e0610e19c7d2a569d4ce43501b1,https://github.com/fortressforever/fortressforever/commit/6317da6418ce3e2c0f38a40e471c8f8c6ca0ecdd,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ebu/ear-production-suite,115,https://github.com/ebu/ear-production-suite/pull/116,https://github.com/ebu/ear-production-suite/commit/6a9ed2e8a12df739d52f1abf1836a8b0f51e6cab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ebu/ear-production-suite,99,https://github.com/ebu/ear-production-suite/pull/111,https://github.com/ebu/ear-production-suite/commit/025e13d7932e4bcff92344d235ae71f814df2e72,https://github.com/ebu/ear-production-suite/commit/17e7c23d2d15665c35136d772b3cef4779c79b2b,https://github.com/ebu/ear-production-suite/commit/130d001551967306fa0093b90f567acb6fe0b33d,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ebu/ear-production-suite,85,https://github.com/ebu/ear-production-suite/pull/113,https://github.com/ebu/ear-production-suite/commit/281d9ac67f01f93aa12d48351dfb223556054a79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ebu/ear-production-suite,83,https://github.com/ebu/ear-production-suite/pull/185,https://github.com/ebu/ear-production-suite/commit/653b645706625769ae501f59a6351cb7d0ef021b,https://github.com/ebu/ear-production-suite/commit/7a92ea645f5dbffa0805479e05c8bf0783b2705a,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/JDRaftKeeper/RaftKeeper,290,https://github.com/JDRaftKeeper/RaftKeeper/pull/292,https://github.com/JDRaftKeeper/RaftKeeper/commit/ce758993a8dc415f2c81f9ae5bd1aaac61887671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/JDRaftKeeper/RaftKeeper,282,https://github.com/JDRaftKeeper/RaftKeeper/pull/283,https://github.com/JDRaftKeeper/RaftKeeper/commit/fd5e7e0e4e2a504ed30b847d43327de244808a9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/JDRaftKeeper/RaftKeeper,278,https://github.com/JDRaftKeeper/RaftKeeper/pull/314,https://github.com/JDRaftKeeper/RaftKeeper/commit/04673d787bdca5b1b203dd719be617d1d1c56e02,https://github.com/JDRaftKeeper/RaftKeeper/commit/5de38089bda1ce7cc11c9829b7569788667c4f9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/JDRaftKeeper/RaftKeeper,263,https://github.com/JDRaftKeeper/RaftKeeper/pull/268,https://github.com/JDRaftKeeper/RaftKeeper/commit/0cb26d0daa1ae32c08b54e83b48b17c510e38457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/JDRaftKeeper/RaftKeeper,239,https://github.com/JDRaftKeeper/RaftKeeper/pull/238,https://github.com/JDRaftKeeper/RaftKeeper/commit/92a0b11a68b244f7c6ccc094ec9decb0f1761471,https://github.com/JDRaftKeeper/RaftKeeper/commit/a3d7fc0b0c1450b12c5252256f2762da876c1ed7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/JDRaftKeeper/RaftKeeper,203,https://github.com/JDRaftKeeper/RaftKeeper/pull/216,https://github.com/JDRaftKeeper/RaftKeeper/commit/1eb676736bd677e94df97a0a5026bd2814ad439c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/realXtend/tundra,621,https://github.com/realXtend/tundra/pull/647,https://github.com/realXtend/tundra/commit/c3bd56a145c38d81d96000a6f424de6b13fab747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/realXtend/tundra,470,https://github.com/realXtend/tundra/pull/532,https://github.com/realXtend/tundra/commit/98f703596c94a3c788c6d214151b04ca7e7ccd68,https://github.com/realXtend/tundra/commit/72a2a5793c680153c0489b1ece52d7dc2974605f,https://github.com/realXtend/tundra/commit/095023883058975ef17fe97b3b12d7ff5aecd837,https://github.com/realXtend/tundra/commit/2496c17edf54bcb520e2287f4ff7725b08232b6a,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/realXtend/tundra,199,https://github.com/realXtend/tundra/pull/549,https://github.com/realXtend/tundra/commit/98f703596c94a3c788c6d214151b04ca7e7ccd68,https://github.com/realXtend/tundra/commit/72a2a5793c680153c0489b1ece52d7dc2974605f,https://github.com/realXtend/tundra/commit/095023883058975ef17fe97b3b12d7ff5aecd837,https://github.com/realXtend/tundra/commit/2496c17edf54bcb520e2287f4ff7725b08232b6a,https://github.com/realXtend/tundra/commit/1a97347cce7d9fee0a6bda48cdff5eb0dc957fb4,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/flux-framework/flux-sched,1001,https://github.com/flux-framework/flux-sched/pull/1007,https://github.com/flux-framework/flux-sched/commit/cefca8d0f492efe7cddaeebb493ba1cff72e0a05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/IntelLabs/vdms,8,https://github.com/IntelLabs/vdms/pull/170,https://github.com/IntelLabs/vdms/commit/476dbe8ea5180f3ad4960a667450c60a9e9f42e9,https://github.com/IntelLabs/vdms/commit/55fd7105e35940fe66c683adbe807dc57ec335a8,https://github.com/IntelLabs/vdms/commit/c00561110d14f96a113f7a12fb4c4eebfaec498e,https://github.com/IntelLabs/vdms/commit/a84557306ed846d261b519abc5eae53b2c1313b7,https://github.com/IntelLabs/vdms/commit/c5ebbb76c4422efdaf42a98e9c15e3aea546ee74,https://github.com/IntelLabs/vdms/commit/9ba75ea42ef4f894a27477354f0f91c17cfe9c2b,,,,,,,,,,,,,,,,,,,,,,,,
